score	q-value	spline	type
-0.861689	0.252008	1.0	1
-0.861723	0.252039	1.0	1
-0.861793	0.25208	1.0	1
-0.861831	0.2521	1.0	1
-0.861959	0.252141	1.0	1
-0.861966	0.252172	1.0	1
-0.862173	0.252203	1.0	1
-0.862328	0.252244	1.0	1
-0.862381	0.252285	1.0	1
-0.862506	0.252316	1.0	1
-0.862556	0.252357	1.0	1
-0.862636	0.252367	1.0	1
-0.862885	0.252408	1.0	1
-0.862891	0.252439	1.0	1
-0.862997	0.25248	1.0	1
-0.863111	0.252522	1.0	1
-0.863123	0.252542	1.0	1
-0.863298	0.252583	1.0	1
-0.863313	0.252624	1.0	1
-0.863327	0.252634	1.0	1
-0.863428	0.252675	1.0	1
-0.863494	0.252696	1.0	1
-0.863704	0.252726	1.0	1
-0.863723	0.252768	1.0	1
-0.863751	0.252788	1.0	1
-0.863953	0.252829	1.0	1
-0.863985	0.25287	1.0	1
-0.864022	0.252911	1.0	1
-0.864089	0.252953	1.0	1
-0.864089	0.252994	1.0	1
-0.864093	0.253035	1.0	1
-0.864104	0.253066	1.0	1
-0.864179	0.253107	1.0	1
-0.864222	0.253148	1.0	1
-0.864228	0.253179	1.0	1
-0.864255	0.253209	1.0	1
-0.86432	0.25323	1.0	1
-0.864382	0.25324	1.0	1
-0.864484	0.253249	1.0	1
-0.864633	0.253291	1.0	1
-0.864634	0.253332	1.0	1
-0.864692	0.253373	1.0	1
-0.864718	0.253412	1.0	1
-0.864796	0.253412	1.0	1
-0.864898	0.253412	1.0	1
-0.865251	0.253412	1.0	1
-0.865382	0.253443	1.0	1
-0.865409	0.253484	1.0	1
-0.865519	0.253515	1.0	1
-0.865703	0.253525	1.0	1
-0.865817	0.253555	1.0	1
-0.865854	0.253596	1.0	1
-0.865879	0.253637	1.0	1
-0.865897	0.253679	1.0	1
-0.865942	0.253699	1.0	1
-0.866046	0.253719	1.0	1
-0.866317	0.25375	1.0	1
-0.866402	0.25378	1.0	1
-0.866422	0.253801	1.0	1
-0.866487	0.253831	1.0	1
-0.866512	0.253852	1.0	1
-0.866542	0.253893	1.0	1
-0.86663	0.253923	1.0	1
-0.866687	0.253964	1.0	1
-0.86673	0.254005	1.0	1
-0.866734	0.254046	1.0	1
-0.866776	0.254046	1.0	1
-0.8669	0.254087	1.0	1
-0.86698	0.254118	1.0	1
-0.867075	0.254159	1.0	1
-0.86708	0.254189	1.0	1
-0.867463	0.25423	1.0	1
-0.867479	0.254271	1.0	1
-0.867497	0.254281	1.0	1
-0.867621	0.254321	1.0	1
-0.867667	0.254321	1.0	1
-0.868001	0.254331	1.0	1
-0.868141	0.254362	1.0	1
-0.868192	0.254403	1.0	1
-0.868264	0.254444	1.0	1
-0.868344	0.254485	1.0	1
-0.868453	0.254526	1.0	1
-0.868484	0.254567	1.0	1
-0.868525	0.254608	1.0	1
-0.868634	0.254649	1.0	1
-0.86873	0.25469	1.0	1
-0.868767	0.254719	1.0	1
-0.868779	0.254719	1.0	1
-0.869127	0.254719	1.0	1
-0.8693	0.254739	1.0	1
-0.869369	0.25478	1.0	1
-0.869381	0.254811	1.0	1
-0.869427	0.25483	1.0	1
-0.869542	0.25483	1.0	1
-0.869651	0.254871	1.0	1
-0.869767	0.254902	1.0	1
-0.869829	0.254933	1.0	1
-0.869864	0.254963	1.0	1
-0.86996	0.255003	1.0	1
-0.869991	0.255003	1.0	1
-0.870265	0.255023	1.0	1
-0.870409	0.255064	1.0	1
-0.870461	0.255095	1.0	1
-0.87056	0.255136	1.0	1
-0.870679	0.255177	1.0	1
-0.870755	0.255186	1.0	1
-0.87082	0.255186	1.0	1
-0.871039	0.255227	1.0	1
-0.871069	0.255268	1.0	1
-0.871088	0.255309	1.0	1
-0.87114	0.25535	1.0	1
-0.871173	0.25539	1.0	1
-0.871201	0.25539	1.0	1
-0.87142	0.25541	1.0	1
-0.871531	0.255451	1.0	1
-0.871554	0.255492	1.0	1
-0.87166	0.255533	1.0	1
-0.871663	0.255574	1.0	1
-0.87167	0.255615	1.0	1
-0.871787	0.255656	1.0	1
-0.87181	0.255697	1.0	1
-0.871845	0.255727	1.0	1
-0.871882	0.255757	1.0	1
-0.87195	0.255757	1.0	1
-0.872143	0.255787	1.0	1
-0.87219	0.255828	1.0	1
-0.872205	0.255848	1.0	1
-0.872293	0.255889	1.0	1
-0.872344	0.255909	1.0	1
-0.872436	0.25595	1.0	1
-0.87247	0.255991	1.0	1
-0.872527	0.256011	1.0	1
-0.872566	0.256042	1.0	1
-0.872612	0.256083	1.0	1
-0.872696	0.256124	1.0	1
-0.872699	0.256154	1.0	1
-0.872784	0.256174	1.0	1
-0.872828	0.256204	1.0	1
-0.872861	0.256245	1.0	1
-0.872876	0.256286	1.0	1
-0.872906	0.256327	1.0	1
-0.872967	0.256368	1.0	1
-0.873019	0.256388	1.0	1
-0.873077	0.256419	1.0	1
-0.873164	0.256449	1.0	1
-0.873264	0.25649	1.0	1
-0.873278	0.256531	1.0	1
-0.873305	0.256551	1.0	1
-0.873355	0.256581	1.0	1
-0.87338	0.256622	1.0	1
-0.873393	0.256663	1.0	1
-0.8734	0.256682	1.0	1
-0.873405	0.256682	1.0	1
-0.873583	0.256723	1.0	1
-0.873584	0.256764	1.0	1
-0.873602	0.256794	1.0	1
-0.873663	0.256814	1.0	1
-0.87385	0.256855	1.0	1
-0.873877	0.256884	1.0	1
-0.873949	0.256884	1.0	1
-0.874148	0.256915	1.0	1
-0.874214	0.256935	1.0	1
-0.874285	0.256965	1.0	1
-0.874336	0.256985	1.0	1
-0.874573	0.257026	1.0	1
-0.874618	0.257046	1.0	1
-0.874765	0.257076	1.0	1
-0.87482	0.257107	1.0	1
-0.87489	0.257137	1.0	1
-0.875206	0.257178	1.0	1
-0.875233	0.257208	1.0	1
-0.875256	0.257218	1.0	1
-0.875354	0.257259	1.0	1
-0.87542	0.257278	1.0	1
-0.875583	0.257309	1.0	1
-0.875692	0.25735	1.0	1
-0.8757	0.257391	1.0	1
-0.875726	0.257431	1.0	1
-0.87581	0.257462	1.0	1
-0.875901	0.257482	1.0	1
-0.876076	0.257512	1.0	1
-0.876163	0.257542	1.0	1
-0.876344	0.257583	1.0	1
-0.876373	0.257614	1.0	1
-0.876527	0.257654	1.0	1
-0.876587	0.257674	1.0	1
-0.876635	0.257705	1.0	1
-0.876696	0.257735	1.0	1
-0.876752	0.257776	1.0	1
-0.876784	0.257817	1.0	1
-0.876794	0.257858	1.0	1
-0.876818	0.257867	1.0	1
-0.87693	0.257876	1.0	1
-0.877116	0.257917	1.0	1
-0.877118	0.257958	1.0	1
-0.877119	0.257988	1.0	1
-0.877126	0.258008	1.0	1
-0.877193	0.258038	1.0	1
-0.877206	0.258058	1.0	1
-0.877313	0.258099	1.0	1
-0.877343	0.25814	1.0	1
-0.877383	0.25818	1.0	1
-0.877388	0.258211	1.0	1
-0.877433	0.258252	1.0	1
-0.877499	0.258292	1.0	1
-0.877503	0.258323	1.0	1
-0.877586	0.258353	1.0	1
-0.877631	0.258383	1.0	1
-0.877647	0.258393	1.0	1
-0.877734	0.258423	1.0	1
-0.877814	0.258443	1.0	1
-0.877903	0.258473	1.0	1
-0.877934	0.258514	1.0	1
-0.877948	0.258544	1.0	1
-0.87811	0.258564	1.0	1
-0.878298	0.258604	1.0	1
-0.878302	0.258645	1.0	1
-0.878343	0.258686	1.0	1
-0.878439	0.258695	1.0	1
-0.878554	0.258736	1.0	1
-0.878634	0.258766	1.0	1
-0.878859	0.258786	1.0	1
-0.878932	0.258827	1.0	1
-0.878974	0.258857	1.0	1
-0.87902	0.258898	1.0	1
-0.879029	0.258928	1.0	1
-0.879077	0.258969	1.0	1
-0.879137	0.25901	1.0	1
-0.879187	0.25904	1.0	1
-0.879224	0.259081	1.0	1
-0.879253	0.259111	1.0	1
-0.879328	0.259152	1.0	1
-0.879345	0.259193	1.0	1
-0.879365	0.259223	1.0	1
-0.879402	0.259264	1.0	1
-0.879449	0.259282	1.0	1
-0.879546	0.259282	1.0	1
-0.879797	0.259323	1.0	1
-0.87986	0.259364	1.0	1
-0.8799	0.259404	1.0	1
-0.880001	0.259424	1.0	1
-0.880058	0.259465	1.0	1
-0.880131	0.259495	1.0	1
-0.880204	0.259536	1.0	1
-0.880222	0.259545	1.0	1
-0.880328	0.259586	1.0	1
-0.88034	0.259616	1.0	1
-0.880388	0.259657	1.0	1
-0.88039	0.259687	1.0	1
-0.880427	0.259717	1.0	1
-0.880448	0.259737	1.0	1
-0.880491	0.259777	1.0	1
-0.880511	0.259818	1.0	1
-0.880526	0.259848	1.0	1
-0.880591	0.259878	1.0	1
-0.880666	0.259898	1.0	1
-0.88082	0.259937	1.0	1
-0.880865	0.259937	1.0	1
-0.880994	0.259978	1.0	1
-0.881037	0.260019	1.0	1
-0.881073	0.26006	1.0	1
-0.881113	0.2601	1.0	1
-0.881115	0.26013	1.0	1
-0.881136	0.260161	1.0	1
-0.881198	0.260201	1.0	1
-0.881251	0.260228	1.0	1
-0.881262	0.260228	1.0	1
-0.881472	0.260228	1.0	1
-0.881595	0.260269	1.0	1
-0.881599	0.260299	1.0	1
-0.881647	0.260328	1.0	1
-0.881766	0.260328	1.0	1
-0.88195	0.260336	1.0	1
-0.882041	0.260377	1.0	1
-0.882054	0.260418	1.0	1
-0.882055	0.260459	1.0	1
-0.882063	0.260489	1.0	1
-0.882214	0.26053	1.0	1
-0.882273	0.26057	1.0	1
-0.882355	0.26059	1.0	1
-0.88246	0.260618	1.0	1
-0.882486	0.260618	1.0	1
-0.882798	0.260659	1.0	1
-0.882867	0.2607	1.0	1
-0.882915	0.26074	1.0	1
-0.882926	0.26077	1.0	1
-0.882991	0.260801	1.0	1
-0.883032	0.260841	1.0	1
-0.883055	0.26088	1.0	1
-0.88307	0.26088	1.0	1
-0.88328	0.26091	1.0	1
-0.88332	0.26094	1.0	1
-0.883413	0.26097	1.0	1
-0.883556	0.261011	1.0	1
-0.88364	0.261052	1.0	1
-0.883652	0.261093	1.0	1
-0.883728	0.261133	1.0	1
-0.883764	0.261174	1.0	1
-0.883799	0.261183	1.0	1
-0.88398	0.261223	1.0	1
-0.883987	0.261241	1.0	1
-0.884052	0.261241	1.0	1
-0.884363	0.261271	1.0	1
-0.884401	0.261291	1.0	1
-0.884544	0.261331	1.0	1
-0.884547	0.261372	1.0	1
-0.884582	0.261402	1.0	1
-0.884692	0.261421	1.0	1
-0.884792	0.261462	1.0	1
-0.884837	0.261471	1.0	1
-0.884924	0.261512	1.0	1
-0.884924	0.261552	1.0	1
-0.884938	0.261593	1.0	1
-0.884971	0.261623	1.0	1
-0.885116	0.261664	1.0	1
-0.885134	0.261704	1.0	1
-0.885168	0.261724	1.0	1
-0.885392	0.261764	1.0	1
-0.885396	0.261794	1.0	1
-0.885432	0.261824	1.0	1
-0.885455	0.261865	1.0	1
-0.885461	0.261906	1.0	1
-0.885466	0.261946	1.0	1
-0.885491	0.261987	1.0	1
-0.885504	0.262028	1.0	1
-0.885512	0.262058	1.0	1
-0.88554	0.262098	1.0	1
-0.885606	0.262128	1.0	1
-0.885642	0.262158	1.0	1
-0.88585	0.262188	1.0	1
-0.885944	0.262229	1.0	1
-0.886015	0.26227	1.0	1
-0.886057	0.2623	1.0	1
-0.886141	0.26234	1.0	1
-0.886433	0.262381	1.0	1
-0.886437	0.262411	1.0	1
-0.886478	0.262452	1.0	1
-0.886583	0.262482	1.0	1
-0.886645	0.262501	1.0	1
-0.886779	0.262542	1.0	1
-0.88682	0.262582	1.0	1
-0.886943	0.262623	1.0	1
-0.886964	0.262664	1.0	1
-0.886994	0.262704	1.0	1
-0.887018	0.262745	1.0	1
-0.887053	0.262754	1.0	1
-0.887283	0.262784	1.0	1
-0.887368	0.262824	1.0	1
-0.887377	0.262865	1.0	1
-0.887394	0.262905	1.0	1
-0.887414	0.262946	1.0	1
-0.887426	0.262976	1.0	1
-0.887484	0.263017	1.0	1
-0.887555	0.263057	1.0	1
-0.887565	0.263087	1.0	1
-0.88778	0.263107	1.0	1
-0.888026	0.263147	1.0	1
-0.888027	0.263177	1.0	1
-0.888125	0.263218	1.0	1
-0.888137	0.263258	1.0	1
-0.888155	0.263288	1.0	1
-0.888188	0.263329	1.0	1
-0.888205	0.26337	1.0	1
-0.88824	0.26341	1.0	1
-0.888269	0.263451	1.0	1
-0.888316	0.26347	1.0	1
-0.888382	0.263511	1.0	1
-0.888412	0.263519	1.0	1
-0.888483	0.263558	1.0	1
-0.888537	0.263558	1.0	1
-0.88862	0.263588	1.0	1
-0.88868	0.263607	1.0	1
-0.88882	0.263626	1.0	1
-0.888947	0.263667	1.0	1
-0.888954	0.263697	1.0	1
-0.889055	0.263737	1.0	1
-0.889062	0.263778	1.0	1
-0.889097	0.263818	1.0	1
-0.889126	0.263859	1.0	1
-0.889137	0.263878	1.0	1
-0.889181	0.263895	1.0	1
-0.889299	0.263895	1.0	1
-0.889573	0.263925	1.0	1
-0.889585	0.263933	1.0	1
-0.889758	0.263953	1.0	1
-0.889847	0.263982	1.0	1
-0.889899	0.264023	1.0	1
-0.889903	0.264053	1.0	1
-0.889971	0.264094	1.0	1
-0.889974	0.264134	1.0	1
-0.890005	0.264164	1.0	1
-0.890103	0.264205	1.0	1
-0.890125	0.264221	1.0	1
-0.890225	0.264221	1.0	1
-0.890437	0.264241	1.0	1
-0.890487	0.26427	1.0	1
-0.89051	0.2643	1.0	1
-0.890569	0.264309	1.0	1
-0.890799	0.264338	1.0	1
-0.890915	0.264368	1.0	1
-0.891017	0.264409	1.0	1
-0.891024	0.264439	1.0	1
-0.891055	0.264469	1.0	1
-0.891157	0.264488	1.0	1
-0.891173	0.264528	1.0	1
-0.891298	0.264569	1.0	1
-0.891329	0.264609	1.0	1
-0.891377	0.264639	1.0	1
-0.891405	0.264658	1.0	1
-0.891509	0.264677	1.0	1
-0.891577	0.264707	1.0	1
-0.891614	0.264748	1.0	1
-0.891651	0.264788	1.0	1
-0.891653	0.264807	1.0	1
-0.891761	0.264837	1.0	1
-0.891823	0.264875	1.0	1
-0.891836	0.264875	1.0	1
-0.892245	0.264916	1.0	1
-0.892261	0.264945	1.0	1
-0.892375	0.264986	1.0	1
-0.892455	0.265027	1.0	1
-0.892467	0.265067	1.0	1
-0.89249	0.265108	1.0	1
-0.892496	0.265127	1.0	1
-0.892638	0.265167	1.0	1
-0.89264	0.265194	1.0	1
-0.892704	0.265194	1.0	1
-0.892867	0.265214	1.0	1
-0.893	0.265233	1.0	1
-0.89306	0.265262	1.0	1
-0.893084	0.265303	1.0	1
-0.893153	0.265343	1.0	1
-0.893174	0.265373	1.0	1
-0.893225	0.265403	1.0	1
-0.893264	0.265422	1.0	1
-0.893351	0.265452	1.0	1
-0.893453	0.265471	1.0	1
-0.893573	0.265509	1.0	1
-0.89363	0.265509	1.0	1
-0.893919	0.265528	1.0	1
-0.89404	0.265536	1.0	1
-0.894169	0.265576	1.0	1
-0.894183	0.265603	1.0	1
-0.894185	0.265603	1.0	1
-0.8945	0.265633	1.0	1
-0.894573	0.265663	1.0	1
-0.894644	0.265703	1.0	1
-0.89466	0.265722	1.0	1
-0.894756	0.265752	1.0	1
-0.894813	0.265793	1.0	1
-0.894883	0.265833	1.0	1
-0.894887	0.265863	1.0	1
-0.894972	0.265882	1.0	1
-0.895094	0.265901	1.0	1
-0.895128	0.26593	1.0	1
-0.895162	0.265971	1.0	1
-0.89526	0.26599	1.0	1
-0.895359	0.266019	1.0	1
-0.895454	0.266049	1.0	1
-0.89553	0.26609	1.0	1
-0.895577	0.26613	1.0	1
-0.895599	0.26617	1.0	1
-0.895713	0.266179	1.0	1
-0.896143	0.266219	1.0	1
-0.896189	0.26626	1.0	1
-0.896225	0.266289	1.0	1
-0.89625	0.266308	1.0	1
-0.896273	0.266314	1.0	1
-0.896306	0.266314	1.0	1
-0.896449	0.266354	1.0	1
-0.896469	0.266384	1.0	1
-0.896484	0.266403	1.0	1
-0.896544	0.266432	1.0	1
-0.896621	0.266435	1.0	1
-0.896651	0.266435	1.0	1
-0.896783	0.266435	1.0	1
-0.897038	0.266462	1.0	1
-0.897039	0.266462	1.0	1
-0.897355	0.266502	1.0	1
-0.897372	0.266543	1.0	1
-0.897393	0.266583	1.0	1
-0.897394	0.266613	1.0	1
-0.89747	0.266642	1.0	1
-0.897603	0.266683	1.0	1
-0.897622	0.266702	1.0	1
-0.897699	0.266731	1.0	1
-0.897729	0.266772	1.0	1
-0.897779	0.266791	1.0	1
-0.897843	0.266831	1.0	1
-0.89785	0.266871	1.0	1
-0.897862	0.266912	1.0	1
-0.897876	0.266952	1.0	1
-0.897945	0.266982	1.0	1
-0.897973	0.267	1.0	1
-0.898039	0.267019	1.0	1
-0.898124	0.26706	1.0	1
-0.898147	0.2671	1.0	1
-0.898231	0.26714	1.0	1
-0.898253	0.267148	1.0	1
-0.898342	0.267189	1.0	1
-0.898364	0.267229	1.0	1
-0.898367	0.267259	1.0	1
-0.898424	0.267299	1.0	1
-0.898454	0.267329	1.0	1
-0.898565	0.267358	1.0	1
-0.898639	0.267399	1.0	1
-0.898643	0.267428	1.0	1
-0.898867	0.267458	1.0	1
-0.898894	0.267495	1.0	1
-0.898897	0.267495	1.0	1
-0.899054	0.267525	1.0	1
-0.899096	0.267544	1.0	1
-0.899225	0.267584	1.0	1
-0.899255	0.267624	1.0	1
-0.899265	0.267665	1.0	1
-0.899276	0.267705	1.0	1
-0.899329	0.267735	1.0	1
-0.899388	0.267775	1.0	1
-0.899399	0.267815	1.0	1
-0.899466	0.267856	1.0	1
-0.899511	0.267874	1.0	1
-0.899563	0.267882	1.0	1
-0.899679	0.267923	1.0	1
-0.899798	0.267963	1.0	1
-0.899823	0.268003	1.0	1
-0.899841	0.268044	1.0	1
-0.899895	0.268084	1.0	1
-0.899904	0.268114	1.0	1
-0.900068	0.268143	1.0	1
-0.900183	0.268181	1.0	1
-0.900306	0.268181	1.0	1
-0.900415	0.26821	1.0	1
-0.900548	0.26825	1.0	1
-0.900675	0.268291	1.0	1
-0.9007	0.26832	1.0	1
-0.900886	0.268347	1.0	1
-0.90102	0.268347	1.0	1
-0.901226	0.268387	1.0	1
-0.901285	0.268427	1.0	1
-0.901294	0.268468	1.0	1
-0.901434	0.268486	1.0	1
-0.901498	0.268527	1.0	1
-0.901507	0.268567	1.0	1
-0.901551	0.268607	1.0	1
-0.901554	0.268648	1.0	1
-0.90157	0.268688	1.0	1
-0.90167	0.268707	1.0	1
-0.901781	0.268747	1.0	1
-0.901823	0.268773	1.0	1
-0.901836	0.268773	1.0	1
-0.902049	0.268814	1.0	1
-0.902065	0.268854	1.0	1
-0.902104	0.268884	1.0	1
-0.902217	0.268913	1.0	1
-0.902284	0.268947	1.0	1
-0.902299	0.268947	1.0	1
-0.902569	0.268947	1.0	1
-0.902769	0.268987	1.0	1
-0.902781	0.269014	1.0	1
-0.902909	0.269014	1.0	1
-0.903143	0.269032	1.0	1
-0.90329	0.269062	1.0	1
-0.903373	0.269102	1.0	1
-0.903406	0.269118	1.0	1
-0.903424	0.269118	1.0	1
-0.903672	0.269136	1.0	1
-0.903777	0.269177	1.0	1
-0.903792	0.269206	1.0	1
-0.90394	0.269225	1.0	1
-0.904042	0.269265	1.0	1
-0.90407	0.269305	1.0	1
-0.904091	0.269342	1.0	1
-0.904095	0.269342	1.0	1
-0.904357	0.269361	1.0	1
-0.904447	0.269401	1.0	1
-0.904467	0.269441	1.0	1
-0.904486	0.269471	1.0	1
-0.904562	0.269511	1.0	1
-0.904568	0.26954	1.0	1
-0.904636	0.269581	1.0	1
-0.904747	0.269607	1.0	1
-0.904873	0.269607	1.0	1
-0.905141	0.26963	1.0	1
-0.905146	0.26963	1.0	1
-0.905345	0.26963	1.0	1
-0.905586	0.26967	1.0	1
-0.905593	0.2697	1.0	1
-0.905632	0.26974	1.0	1
-0.905638	0.269758	1.0	1
-0.90573	0.269798	1.0	1
-0.9058	0.269839	1.0	1
-0.905877	0.269846	1.0	1
-0.905988	0.269887	1.0	1
-0.906118	0.269927	1.0	1
-0.906222	0.269945	1.0	1
-0.906389	0.269975	1.0	1
-0.906429	0.270015	1.0	1
-0.906451	0.270033	1.0	1
-0.906523	0.270074	1.0	1
-0.906565	0.270114	1.0	1
-0.906607	0.270154	1.0	1
-0.906696	0.270172	1.0	1
-0.906868	0.270202	1.0	1
-0.906906	0.270231	1.0	1
-0.906994	0.270271	1.0	1
-0.907015	0.270301	1.0	1
-0.907115	0.270341	1.0	1
-0.907116	0.27037	1.0	1
-0.907167	0.2704	1.0	1
-0.907191	0.270418	1.0	1
-0.907294	0.270441	1.0	1
-0.907311	0.270441	1.0	1
-0.907365	0.270441	1.0	1
-0.907865	0.270459	1.0	1
-0.907989	0.270499	1.0	1
-0.90799	0.270529	1.0	1
-0.908006	0.270569	1.0	1
-0.908042	0.270606	1.0	1
-0.908124	0.270606	1.0	1
-0.908349	0.270624	1.0	1
-0.908421	0.270653	1.0	1
-0.908534	0.270661	1.0	1
-0.90877	0.270679	1.0	1
-0.908895	0.27072	1.0	1
-0.908898	0.270749	1.0	1
-0.908979	0.270789	1.0	1
-0.909013	0.270818	1.0	1
-0.909087	0.270858	1.0	1
-0.909091	0.270899	1.0	1
-0.909123	0.270939	1.0	1
-0.909123	0.270979	1.0	1
-0.909152	0.271008	1.0	1
-0.90926	0.271023	1.0	1
-0.90927	0.271023	1.0	1
-0.909519	0.271063	1.0	1
-0.909524	0.271093	1.0	1
-0.909648	0.271122	1.0	1
-0.909653	0.271129	1.0	1
-0.909841	0.271148	1.0	1
-0.909902	0.271188	1.0	1
-0.909988	0.271225	1.0	1
-0.91	0.271225	1.0	1
-0.910211	0.271265	1.0	1
-0.910229	0.271305	1.0	1
-0.910263	0.271345	1.0	1
-0.910302	0.271374	1.0	1
-0.910354	0.271414	1.0	1
-0.910406	0.271443	1.0	1
-0.910687	0.271462	1.0	1
-0.91082	0.271502	1.0	1
-0.91083	0.271542	1.0	1
-0.91086	0.271582	1.0	1
-0.910892	0.271622	1.0	1
-0.911049	0.271662	1.0	1
-0.911086	0.271703	1.0	1
-0.911157	0.271732	1.0	1
-0.911248	0.271772	1.0	1
-0.911307	0.271812	1.0	1
-0.911331	0.271841	1.0	1
-0.91148	0.271859	1.0	1
-0.911607	0.2719	1.0	1
-0.911717	0.271918	1.0	1
-0.911757	0.271947	1.0	1
-0.911864	0.271973	1.0	1
-0.911919	0.271973	1.0	1
-0.912183	0.272013	1.0	1
-0.912208	0.272053	1.0	1
-0.91222	0.272082	1.0	1
-0.912333	0.272122	1.0	1
-0.912434	0.272151	1.0	1
-0.912493	0.272159	1.0	1
-0.912691	0.272199	1.0	1
-0.91271	0.272239	1.0	1
-0.912724	0.272279	1.0	1
-0.912821	0.272283	1.0	1
-0.912846	0.272283	1.0	1
-0.913164	0.27229	1.0	1
-0.913323	0.272319	1.0	1
-0.913345	0.272359	1.0	1
-0.913438	0.272389	1.0	1
-0.913514	0.272418	1.0	1
-0.913638	0.272454	1.0	1
-0.913657	0.272454	1.0	1
-0.913733	0.272472	1.0	1
-0.9139	0.272502	1.0	1
-0.914009	0.272542	1.0	1
-0.91403	0.27256	1.0	1
-0.914161	0.272578	1.0	1
-0.914259	0.272618	1.0	1
-0.914286	0.272658	1.0	1
-0.914327	0.272687	1.0	1
-0.914435	0.272716	1.0	1
-0.914586	0.272756	1.0	1
-0.914621	0.27276	1.0	1
-0.914801	0.27276	1.0	1
-0.915057	0.272789	1.0	1
-0.915084	0.272829	1.0	1
-0.915116	0.272869	1.0	1
-0.915177	0.272898	1.0	1
-0.915297	0.272927	1.0	1
-0.915362	0.272946	1.0	1
-0.915386	0.272986	1.0	1
-0.915434	0.273026	1.0	1
-0.915457	0.273044	1.0	1
-0.915622	0.273073	1.0	1
-0.915714	0.273113	1.0	1
-0.915729	0.273142	1.0	1
-0.915744	0.27316	1.0	1
-0.915831	0.2732	1.0	1
-0.915861	0.27324	1.0	1
-0.915905	0.27328	1.0	1
-0.915945	0.273309	1.0	1
-0.91602	0.273338	1.0	1
-0.916052	0.273346	1.0	1
-0.916176	0.273386	1.0	1
-0.916179	0.273426	1.0	1
-0.916182	0.273444	1.0	1
-0.916222	0.273484	1.0	1
-0.916272	0.273524	1.0	1
-0.916288	0.273564	1.0	1
-0.916334	0.273571	1.0	1
-0.916417	0.273611	1.0	1
-0.916426	0.273629	1.0	1
-0.9165	0.273658	1.0	1
-0.91655	0.273698	1.0	1
-0.916629	0.273738	1.0	1
-0.91665	0.273767	1.0	1
-0.916725	0.273807	1.0	1
-0.916725	0.273836	1.0	1
-0.916789	0.273865	1.0	1
-0.91682	0.273894	1.0	1
-0.916859	0.273934	1.0	1
-0.916879	0.273938	1.0	1
-0.916934	0.273938	1.0	1
-0.917224	0.273978	1.0	1
-0.917292	0.273985	1.0	1
-0.917369	0.274025	1.0	1
-0.917382	0.274065	1.0	1
-0.917406	0.274079	1.0	1
-0.917431	0.274079	1.0	1
-0.917499	0.274097	1.0	1
-0.917538	0.274104	1.0	1
-0.917586	0.274122	1.0	1
-0.917689	0.27414	1.0	1
-0.91781	0.274169	1.0	1
-0.918045	0.274198	1.0	1
-0.918096	0.274216	1.0	1
-0.918213	0.274223	1.0	1
-0.918376	0.274263	1.0	1
-0.918381	0.274303	1.0	1
-0.918397	0.274332	1.0	1
-0.918431	0.274368	1.0	1
-0.918473	0.274368	1.0	1
-0.918721	0.274404	1.0	1
-0.918724	0.274404	1.0	1
-0.918819	0.274433	1.0	1
-0.919021	0.27444	1.0	1
-0.919273	0.27448	1.0	1
-0.919274	0.27452	1.0	1
-0.919295	0.274538	1.0	1
-0.919427	0.274578	1.0	1
-0.919484	0.274596	1.0	1
-0.919666	0.274636	1.0	1
-0.919696	0.274654	1.0	1
-0.919932	0.274694	1.0	1
-0.920068	0.274734	1.0	1
-0.920078	0.274741	1.0	1
-0.920224	0.274744	1.0	1
-0.92035	0.274744	1.0	1
-0.920504	0.274784	1.0	1
-0.920512	0.274823	1.0	1
-0.920567	0.274852	1.0	1
-0.920719	0.27487	1.0	1
-0.920847	0.27491	1.0	1
-0.920855	0.274939	1.0	1
-0.920946	0.274968	1.0	1
-0.921033	0.274997	1.0	1
-0.921051	0.275026	1.0	1
-0.92116	0.275066	1.0	1
-0.921277	0.275106	1.0	1
-0.921373	0.275135	1.0	1
-0.921439	0.275174	1.0	1
-0.921468	0.275214	1.0	1
-0.921482	0.275243	1.0	1
-0.921552	0.275283	1.0	1
-0.921553	0.275323	1.0	1
-0.921642	0.275352	1.0	1
-0.921725	0.275392	1.0	1
-0.921736	0.275421	1.0	1
-0.921787	0.275461	1.0	1
-0.92182	0.2755	1.0	1
-0.921831	0.275529	1.0	1
-0.921885	0.275569	1.0	1
-0.921937	0.275609	1.0	1
-0.922009	0.275649	1.0	1
-0.922035	0.275689	1.0	1
-0.922088	0.275729	1.0	1
-0.922129	0.275758	1.0	1
-0.922229	0.275797	1.0	1
-0.922282	0.275837	1.0	1
-0.922373	0.275877	1.0	1
-0.922426	0.275917	1.0	1
-0.922462	0.275957	1.0	1
-0.922464	0.275997	1.0	1
-0.922474	0.276015	1.0	1
-0.922569	0.276044	1.0	1
-0.922633	0.276083	1.0	1
-0.922663	0.276112	1.0	1
-0.922721	0.276141	1.0	1
-0.922776	0.276181	1.0	1
-0.922814	0.276221	1.0	1
-0.922833	0.276261	1.0	1
-0.922893	0.27629	1.0	1
-0.922905	0.276296	1.0	1
-0.923037	0.276336	1.0	1
-0.923038	0.276376	1.0	1
-0.923042	0.276416	1.0	1
-0.923048	0.276423	1.0	1
-0.923149	0.276463	1.0	1
-0.923151	0.276469	1.0	1
-0.923256	0.276509	1.0	1
-0.923272	0.276538	1.0	1
-0.9233	0.276567	1.0	1
